Мен,оның,жанына,кеп,отырдым,1
...,Ибай-ау,...,–,деп,1
қалаға,апарып,",",ендігәрі,шықпастай,1
өтті,Есікбай,.,Біз,күлкіміз,1
деді,таңырқап,.,–,Апа,1
",",түк,көрмегендей,үйіне,қайтты,1
біз,ұйып,отырып,тыңдағанды,ғана,1
кезек,бойынша,Қосым,беруі,керек,1
Ешкіөлмес,шоқысы,–,астында,жалғыз,1
тынымсыз,қамшылау,...,Түске,жақын,1
қарындашты,тілімен,жалап,қойып,",",1
шарқыңның,сол,екенін,ұғады,ғой,1
Мынау,алда,тұрған,асқар,таудан,1
ойлап,шығару,оңай,дейсіңдер,ме,1
",",шолақ,танауын,тыржитып,қойды,1
жанына,кеп,",",әдетінше,алыс-жұлысты,1
.,Ол,өте,ақ,көңіл,1
осындай,бір,қызу,шағында,біздің,1
бұрып,әкетті,.,Іргеге,қарап,1
кейін,тағы,біреу,.,Ақыры,1
болса,бұлаққа,барып,бет-аузының,қанын,1
шашы,аппақ,қудай,",",қолы-басы,1
",",табанынан,от,жарқ,етіп,1
әйелдер,бір-бірімен,шуылдаса,көрісіп,",",1
",",қаным,бұзылды,»,",",1
тезегін,шылым,ғып,тартып,жүреді,1
айналдырдық,.,Екінші,күні,тағы,1
",",тұс-тұстан,жамырай,дуылдап,соғыста,1
Өгіз,біткеннің,сауыры,қызыл,ала,1
Үйге,кіре,бер,.,Әй,1
кейін-ақ,ойынның,сәні,кетуші,еді,1
қанат,бітеді,...,–,деді,1
ондайлардан,сырт,айналып,кетіп,жүрді,1
кейде,өз,бетінше,жаза,беретін,1
.,Дереу,бір,қолымен,Аянды,1
",",әлде,шынымен,солай,ма,1
түртпектей,береміз,.,Өзіне,бастан-аяқ,1
тоқтаған,Аян,:,–,Жүріңдер,1
жалғыз,көзді,дәу,туралы,ертегісін,1
хат,жазар,едім,",",–,1
ақылды,бала,екен,.,Адамды,1
",",цобелеп,»,",",қарың,1
...,О,",",желкең,қиылсын,1
сол,мелшиген,күйде,жалтақжалтақ,етіп,1
судың,астында,алпысқа,дейін,санап,1
Бірде,менің,көк,тақтайлы,шанамды,1
едік,өзімізді,.,Өмірімізде,қос,1
тастап,",",сабан,содан,тұтанса,1
сырғанаққа,оралып,",",ойынға,қайта,1
беруге,дәтіміз,шыдамай,Аянға,қараймыз,1
бір,түйді,.,–,Жат,1
–,Ойнағанда,қандай,.,Түу,1
",",дірілдей,дем,алады,.,1
апам,мен,жүн,түтіп,отырған,1
деп,бірімізді,біріміз,түртпектей,береміз,1
тұншығып,қала,жаздады,.,Біз,1
Жаңа,келген,бала,қызараңдап,теріс,1
тартыншақтай,бастаған,",",біз,бір,1
«,сенің,тісің,бар,ғой,1
кеп,шанаға,отырды,да,:,1
",",түсейік,.,Суы,во,1
Осылайша,күніне,әрқайсымыз,өгізден,екі-үш,1
барлығымыз,бір-бір,сорумен-ақ,тауыстық,.,1
.,Сатқаны,несі,.,Ертең,1
екен,.,Шетте,отырған,балалардың,1
.,Жүр,анау,сайға,.,1
–,Жарайды,",",қойшы-ей,",",1
екі,етегі,далпылдап,шананы,көшенің,1
да,жусанның,иісі,шығып,тұрады,1
кейін,Есікбай,оның,басынан,түйе,1
таудан,ұшып,өтеді,...,Бір,1
ер,жеткен,кездерімізде,өзімізден,кіші,1
ойынның,сондай,бір,қызған,шағы,1
күтір-күтір,шөп,жеп,тұрғаны,",",1
.,Жымың-жымың,етіп,күлетін,де,1
ышқыр,қалтасына,тықты,.,Онан,1
айтпақ,едім,оған,.,Сөзді,1
.,Бір,тәуірі,Бапай,да,1
осы,",",не,болса,соны,1
соғысқа,барсам,",",фашистерді,тура,1
түкпір,бұрышқа,қарай,итеріп,тастап,1
қандай,.,Қобыланды,батырдың,Тайбурылындай,1
алдында,тұрдым,да,",",онан,1
да,",",«,сенің,тісің,1
Иттің,сұры,жаман,",",сұрынан,1
ісіңкі,.,Көзі,кішірейе,жылтырап,1
қойып,",",ауылға,қайтты,.,1
шағарды,осылар,",",басқа,ойын,1
менің,–,16,жалымнан,мықтап,1
жата,аламын,",",–,деп,1
жұлынып,«,цоп,",",цобелей,1
бұрқылдатып,барады,.,Аян,бас,1
күрсінісі,сияқты,.,Әнге,екінші,1
қарай,жүре,бастадым,.,Аяқ,1
батқанша,салп-сұлп,етіп,",",көшенің,1
әжесі,жерленді,.,Жұрт,ат,1
",",көзіне,жас,алды,.,1
салмайтын,.,Майға,шылаған,талқанды,1
соң,.,Біз,ертегілердің,бәрін,1
ғып,бүкіл,ауылды,жаңғырықтыра,гүрілдетіп,1
",",біреуіміздің,шанамызды,сұрап,ап,1
бастауға,кірісер,сәтте,Есікбай,тұрып,1
көрінеді,ғой,",",–,дейді,1
есік,пен,төрдей,жерге,бір-ақ,1
.,Құз,іші,қорқынышты,.,1
жар,бермейтін,.,Таң,атқаннан,1
дейін,ұйықтай,алмадым,.,Көшенің,1
ойыншық,сияқты,боп,қалатын,.,1
шықты,.,Ертеңгісін,біз,жұмысқа,1
құр,қайқаңдатып,қыржыңдағаны,болмаса,",",1
деді,бір,бала,.,Сөйткенше,1
жатқан,Қосымды,көкірегінен,итеріп,жіберді,1
көкпеңбек,боп,күлкілдеп,ісіп,кетіпті,1
айналып,",",біз,өзіміздің,бар-жоғымызды,1
адамның,даусы,:,–,Иттің,1
бір,жолға,болса,да,біреуге,1
ерекше,ықылас,білдірген,жоқ,.,1
соң,Аян,да,сырғанақ,басына,1
Ол,күнде,біз,бұ,дүниеде,1
сендіретіндей,керемет,бір,күш,бар,1
.,–,Тұржан,жаман,адам,1
Әуелде,құлындағы,даусы,шығып,шырқырап,1
қорегі,осы,.,Ол,үн-түнсіз,1
тосып,жалынсаң,",",пысқырып,қарамайтындай,1
",",ақылды,бала,екен,.,1
.,Ұзақ,сылады,.,Өзі,1
екен,.,Ұзақ,жылады,.,1
.,Жер,құйқасы,майға,бөккендей,1
.,Жаңа,келген,бала,қызараңдап,1
Біз,",",бәріміз,оны,мазақтап,1
қаудырлаған,сары,тонының,етегінен,иіскеді,1
налығандай,боп,:,–,Менің,1
Сенің,үйіңде,алтын,барын,да,1
Әлі,өзің,кейін,үлкен,жігіт,1
.,Бірсыпыра,балалар,осы,арада,1
кемпірі,де,біздің,сөзімізге,құлақ,1
да,біреуге,беріп,қойып,",",1
жеккен,соқаның,басына,міндік,.,1
өзі,де,кірді,.,Сырт,1
бар,еді,.,Аянның,әкесі,1
үйретпейді,екен,.,Шіркін,",",1
оған,үн,қатқамыз,жоқ,.,1
қарай,сүйрете,жүгірді,.,Мені,1
тауып,алды,.,Енді,ол,1
бастады,.,Аян,оған,жасқаншақтай,1
қалтамның,түбіндегі,қоқымға,дейін,қағып,1
",",үңгір,сияқты,.,Астына,1
",",естімеген,адамша,міз,бақпайды,1
жоқ,.,Қарлы,топырақ,араласқан,1
..,–,деп,Садық,ауылдың,1
онан,әрмен,жамандайтын,.,Онан,1
",",тағы,да,тепті-ай,кеп,1
болсын,",",әже,!,»,1
",",қорадан,секіріп-секіріп,түсіп,",",1
бауырын,жазып,",",бәріміз,көңілді,1
Дәл,мен,тұрған,тұста,кішкентай,1
оның,көзіне,түсіп,қалуға,тырысушы,1
баяу,ғана,ызғырық,жел,соғып,1
пәшиске,берген,қолыңның,құнын,осы,1
Есікбайдан,ғана,жығылды,.,Алғашқы,1
көтеріп,аспанға,қарады,.,–,1
",",–,деп,қойды,ол,1
өзің,сырттай,қарап,тұрғанға,тағатың,1
",",өгіздерді,шықпыртыпшықпыртып,жібереді,де,1
енді,бірде,жалғыз,көзді,әулие,1
уақыттан,кейін,қайтып,оралатын,.,1
күні,өте,жайма-шуақ,",",жылы,1
Аян,мұнан,кейін,де,тобығын,1
бұзауына,секіріп,мінген,.,Семіз,1
күлумен,болды,.,Ымырт,сәулесі,1
ілулі,тұрған,қара,пальтоны,нұсқап,1
:,«,Қан,көріп,",",1
Мұнан,кейін,біздің,бар-,жоғымызды,1
бірі,қабырғасынан,",",бірі,көзінен,1
Аян,оған,жасқаншақтай,қарап,:,1
...,»,Осы,тұста,Аян,1
шолақ,қол,бригадир,Тұржан,да,1
елдің,шана,тепкенін,қызықтап,қарап,1
Садық,бір,пәлені,шығарған,:,1
",",–,дедім,мен,оңаша,1
жіберді,.,Біз,де,еріксіз,1
деген,немене,",",тек,киім,1
.,–,Қарашы,",",жусанның,1
",",бұл,Өржанның,баласы,кісі,1
келер,жылға,дейін,тоқтаған,еді,1
жүрдік,.,Сөйтіп,",",Аянның,1
.,Майға,шылаған,талқанды,көсіте,1
мінген,.,Семіз,бұзау,мөңкіп-мөңкіп,1
қамшы,сілтеуге,әліміз,құрып,",",1
«,Аса,жаннан,артық,көретін,1
.,Үгіпүгіп,шала,піскен,дәнді,1
десең,де,тез,көне,кететін,1
жатқанда-ақ,біздің,жүрегімізге,салған,жарасы,1
киіздің,үстінде,",",кір-кір,жұқа,1
.,Осылайша,біздің,оқуымыз,да,1
Жүр,",",түсейік,.,Суы,1
бір,кезде,Аян,:,–,1
.,«,Бұл,кім-ей,?,1
ертең,айтамын,",",бүгінге,осымен,1
